"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
2.086210591E2;5.093438812E1;7.408704495E0;2.580206869E2;9.713022709E-1;3.331240234E2;7.997149658E1;0.000000000E0
2.096069836E2;5.093439013E1;7.408701397E0;2.583777786E2;8.820630312E-1;3.147078247E2;8.374146271E1;0.000000000E0
2.106501945E2;5.093439218E1;7.408698082E0;2.589207532E2;1.014113307E0;2.880215149E2;8.215830231E1;0.000000000E0
2.116019763E2;5.093439423E1;7.408694898E0;2.591951729E2;1.115756512E0;1.943061829E2;9.150948334E1;0.000000000E0
2.125949773E2;5.093439618E1;7.408691739E0;2.593393740E2;1.169106007E0;1.359981079E2;9.696499634E1;0.000000000E0
2.135965138E2;5.093439809E1;7.408688461E0;2.595322811E2;1.212036014E0;1.361522217E2;1.010781479E2;0.000000000E0
2.145927174E2;5.093439984E1;7.408684959E0;2.597517994E2;1.349555373E0;1.364518738E2;1.060367661E2;0.000000000E0
2.155960961E2;5.093439969E1;7.408676206E0;2.602836037E2;1.518580556E0;1.437299042E2;1.106673279E2;0.000000000E0
2.166202742E2;5.093440044E1;7.408663392E0;2.610527169E2;1.584259987E0;2.059063416E2;1.157094193E2;0.000000000E0
2.175965174E2;5.093440346E1;7.408647423E0;2.621216103E2;1.606489897E0;2.466116791E2;1.188932648E2;0.000000000E0
2.185995039E2;5.093440971E1;7.408633478E0;2.657242609E2;1.690488338E0;2.833060913E2;1.169390411E2;0.000000000E0
2.195939768E2;5.093441705E1;7.408624816E0;2.726378844E2;1.716839671E0;3.088371582E2;1.098639297E2;0.000000000E0
2.205991830E2;5.093442365E1;7.408620623E0;2.789152123E2;1.696914673E0;3.283009033E2;1.037345276E2;0.000000000E0
2.216024914E2;5.093442998E1;7.408620782E0;2.851262834E2;1.652504086E0;1.369864655E1;9.421365356E1;0.000000000E0
2.225941773E2;5.093443433E1;7.408622088E0;2.902531217E2;1.567237735E0;1.885533142E1;7.406618500E1;0.000000000E0
2.235962221E2;5.093443295E1;7.408621744E0;2.865449284E2;1.647802830E0;1.181407928E2;5.553037262E1;0.000000000E0
2.245999945E2;5.093443125E1;7.408621706E0;2.853176914E2;1.754531980E0;1.339988403E2;4.874657440E1;0.000000000E0
2.256407351E2;5.093443032E1;7.408623585E0;2.825888983E2;1.693249583E0;1.481124878E2;4.674461746E1;0.000000000E0
2.266119575E2;5.093442968E1;7.408629331E0;2.800637166E2;1.593587875E0;1.699264679E2;4.561705399E1;0.000000000E0
2.276062773E2;5.093442753E1;7.408638402E0;2.788369311E2;1.612596154E0;1.983003845E2;4.423563766E1;0.000000000E0
2.285991617E2;5.093442611E1;7.408635157E0;2.777092449E2;1.650467396E0;2.304382477E2;4.422531891E1;0.000000000E0
2.296060987E2;5.093442527E1;7.408631073E0;2.786248037E2;1.655251622E0;2.723677673E2;4.609169006E1;0.000000000E0
2.306032179E2;5.093442491E1;7.408627962E0;2.803267092E2;1.714262247E0;3.006662598E2;4.485253143E1;0.000000000E0
2.316095997E2;5.093442374E1;7.408625860E0;2.820264153E2;1.677071214E0;3.175546570E2;4.221740723E1;0.000000000E0
2.325964148E2;5.093442127E1;7.408624679E0;2.820234513E2;1.595748067E0;3.371266785E2;3.720343018E1;0.000000000E0
2.336075528E2;5.093441835E1;7.408624727E0;2.816108177E2;1.340807199E0;3.362460327E2;3.795479965E1;0.000000000E0
2.345979737E2;5.093441583E1;7.408625985E0;2.795845062E2;1.129109025E0;6.699872589E1;3.861294174E1;0.000000000E0
