"Time (s)"	"X (m/s^2)"	"Y (m/s^2)"	"Z (m/s^2)"
3.234176375E0	9.554595959E-1	-6.452800083E-1	-2.213229597E-1
3.244185375E0	6.523843753E-1	-1.735471147E-1	3.406769103E-1
3.254165375E0	2.103962678E-1	3.548780429E-1	2.995125121E-1
3.264174375E0	-2.272167776E0	3.155917704E-1	-1.629361725E-1
3.274184375E0	-5.316137613E0	5.869300586E-1	-4.271741867E-2
3.284163375E0	-6.347963015E0	7.821001768E-1	6.792546701E-1
3.294173375E0	-5.935442535E0	-1.067199887E0	1.744737815E0
3.304183375E0	-4.399349163E0	-2.763925045E0	2.117749828E0
3.314162375E0	-2.574196638E0	-1.757581224E0	1.488041539E0
3.324172375E0	-9.474816549E-1	7.368199235E-1	8.316342795E-1
3.334182375E0	7.676809430E-2	3.082024686E0	-1.453477478E-1
3.344192375E0	1.703107393E0	2.595793036E0	-1.214271394E0
3.354171375E0	3.513258010E0	1.574569221E0	-1.883631406E0
3.364181375E0	4.204188400E0	1.332672248E0	-2.033442333E0
3.374190375E0	3.704595278E0	1.808218111E0	-1.259096734E0
3.384170375E0	2.435224986E0	1.648685018E0	3.451260567E-2
3.394179375E0	1.208677363E0	5.212260658E-1	1.531013896E0
3.404189375E0	1.750682679E-1	-5.246256369E-1	2.622190876E0
3.414168375E0	-3.665087396E-1	-4.966426170E-1	2.922120295E0
3.424178375E0	-6.814073226E-1	-1.272183387E0	2.990785317E0
3.434188375E0	-3.860457489E-1	-1.825760343E0	1.889504349E0
3.444167375E0	-4.055529374E-1	-9.194723225E-1	4.010418105E-1
3.454177375E0	-3.299575022E-1	1.761713451E-1	-1.401671147E0
3.464187375E0	3.068060365E-1	1.369574611E0	-3.497516720E0
3.474196375E0	1.115246166E0	2.452695882E0	-5.398528390E0
3.484176375E0	2.088877154E0	2.837651417E0	-6.238079799E0
3.494185375E0	2.568817784E0	2.154221835E0	-5.361516684E0
3.504195375E0	1.248228514E0	2.370975780E-1	-2.453919704E0
3.514174375E0	-4.901630250E-1	-2.822966720E0	4.777058244E-1
3.524184375E0	-2.492692299E0	-3.337129934E0	1.755861558E0
3.534194375E0	-4.002495128E0	-2.271076686E0	3.399408628E0
3.544173375E0	-4.173723529E0	-1.521394642E0	2.624689976E0
3.554183375E0	-2.847221263E0	-5.294209385E-1	1.625910698E0
3.564193375E0	-1.007357436E0	7.955879492E-1	5.569695103E-1
3.574203375E0	4.296905360E-1	1.994036193E0	-1.008300884E0
3.584182375E0	1.331678514E0	2.666168370E0	-1.706674780E0
3.594192375E0	2.052126234E0	2.445788566E0	-1.470720917E0
3.604201375E0	2.161709780E0	1.316276656E0	-5.605164313E-1
3.614181375E0	1.332287209E0	6.564815193E-1	1.626578450E-1
3.624190375E0	2.617491469E-1	8.680922538E-1	6.040840352E-1
3.634200375E0	-3.864518380E-1	1.206957112E0	6.416711068E-1
3.644179375E0	-7.714328089E-1	1.669969468E0	-7.624067545E-2
3.654189375E0	-6.686086446E-1	2.265231809E0	-1.165759385E0
3.664199375E0	-3.942672265E-1	2.641555685E0	-1.932270885E0
3.674178375E0	-2.957898822E-1	2.600760246E0	-2.296537217E0
3.684188375E0	-2.427652842E-1	2.741167096E0	-2.132699404E0
3.694198375E0	-2.396159738E-1	2.261336979E0	-1.587005664E0
3.704207375E0	2.474041727E-1	1.396627339E0	-7.497089410E-1
3.714210083E0	8.941635266E-1	1.153353347E0	-5.104268432E-2
3.724219083E0	1.387591929E0	6.505968815E-1	2.145179701E-1
3.734229083E0	1.809475555E0	-3.189901721E-1	1.611048245E-1
3.744208083E0	1.881123827E0	-1.810614300E0	6.965203285E-2
