"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
2.105323194E1;5.095362002E1;6.970928041E0;3.926394194E1;1.409999967E0;5.320000076E1;4.500000000E0;1.000000000E2
2.205160898E1;5.095362848E1;6.970942793E0;3.926394961E1;1.500000000E0;5.159999847E1;4.500000000E0;1.000000000E2
2.303467852E1;5.095363414E1;6.970960563E0;4.026394928E1;1.039999962E0;5.400000000E1;5.000000000E0;1.000000000E2
2.404946529E1;5.095364374E1;6.970977830E0;4.026395761E1;1.049999952E0;5.270000076E1;5.000000000E0;1.000000000E2
2.504623525E1;5.095365120E1;6.970986798E0;4.126396715E1;9.799999595E-1;4.640000153E1;4.500000000E0;1.000000000E2
2.604668659E1;5.095365853E1;6.970997276E0;4.126397539E1;1.079999924E0;4.170000076E1;4.000000000E0;1.000000000E2
2.704372421E1;5.095366985E1;6.971008088E0;4.126399179E1;1.449999928E0;3.320000076E1;4.500000000E0;1.000000000E2
2.804383936E1;5.095368217E1;6.971017225E0;4.026401147E1;1.319999933E0;3.640000153E1;4.500000000E0;1.000000000E2
2.902732367E1;5.095369172E1;6.971031139E0;4.026402202E1;1.289999962E0;3.720000076E1;4.500000000E0;1.000000000E2
3.004309859E1;5.095370312E1;6.971043125E0;4.026403779E1;1.299999952E0;3.990000153E1;4.500000000E0;1.000000000E2
3.104455551E1;5.095371808E1;6.971055195E0;4.026406101E1;1.559999943E0;4.009999847E1;5.000000000E0;1.000000000E2
3.204016671E1;5.095373003E1;6.971061900E0;3.926408158E1;1.319999933E0;3.359999847E1;4.500000000E0;1.000000000E2
3.304208432E1;5.095374055E1;6.971069528E0;3.826409850E1;1.399999976E0;3.320000076E1;4.500000000E0;1.000000000E2
3.404846478E1;5.095375450E1;6.971081598E0;3.826411960E1;1.209999919E0;3.200000000E1;5.000000000E0;1.000000000E2
3.504810520E1;5.095376251E1;6.971094087E0;3.826412786E1;1.230000019E0;4.220000076E1;4.500000000E0;1.000000000E2
3.605444055E1;5.095376926E1;6.971106408E0;3.826413359E1;1.220000029E0;5.309999847E1;4.500000000E0;1.000000000E2
3.705307178E1;5.095377600E1;6.971118227E0;3.826413966E1;1.379999995E0;4.550000000E1;4.500000000E0;1.000000000E2
3.803387493E1;5.095378623E1;6.971129961E0;3.826415313E1;1.079999924E0;3.979999924E1;4.500000000E0;1.000000000E2
3.903886020E1;5.095379511E1;6.971145803E0;3.826416093E1;1.469999909E0;3.640000153E1;4.500000000E0;1.000000000E2
4.005233962E1;5.095380404E1;6.971158795E0;3.926417079E1;1.309999943E0;3.829999924E1;4.500000000E0;1.000000000E2
4.103101493E1;5.095381418E1;6.971169524E0;3.926418477E1;1.509999990E0;4.009999847E1;4.500000000E0;1.000000000E2
4.203657354E1;5.095382822E1;6.971177487E0;3.926420889E1;1.569999933E0;3.129999924E1;4.500000000E0;1.000000000E2
4.303708143E1;5.095384130E1;6.971184025E0;3.926423195E1;1.730000019E0;3.070000076E1;4.500000000E0;1.000000000E2
4.404037574E1;5.095385345E1;6.971196011E0;3.926424931E1;1.669999957E0;2.900000000E1;4.500000000E0;1.000000000E2
4.502880812E1;5.095386674E1;6.971211601E0;3.926426656E1;1.449999928E0;3.359999847E1;4.500000000E0;1.000000000E2
4.604580712E1;5.095387742E1;6.971229287E0;3.926427689E1;1.439999938E0;3.879999924E1;4.500000000E0;1.000000000E2
4.704151912E1;5.095388815E1;6.971244290E0;3.926428916E1;1.329999924E0;4.290000153E1;4.500000000E0;1.000000000E2
4.804829250E1;5.095389712E1;6.971256612E0;3.926429957E1;1.299999952E0;4.159999847E1;4.500000000E0;1.000000000E2
4.903343331E1;5.095390873E1;6.971268179E0;3.926431607E1;1.490000010E0;3.209999847E1;4.500000000E0;1.000000000E2
5.002597246E1;5.095392026E1;6.971276226E0;3.926433482E1;1.279999971E0;3.240000153E1;4.500000000E0;1.000000000E2
5.103030492E1;5.095392910E1;6.971283266E0;3.926434861E1;1.240000010E0;3.279999924E1;4.000000000E0;1.000000000E2
5.205911265E1;5.095393870E1;6.971287625E0;3.926436584E1;1.100000024E0;4.420000076E1;4.500000000E0;1.000000000E2
5.304350696E1;5.095394595E1;6.971297683E0;3.926437419E1;1.309999943E0;4.529999924E1;4.000000000E0;1.000000000E2
5.404656438E1;5.095395332E1;6.971308831E0;3.926438205E1;1.379999995E0;4.570000076E1;4.500000000E0;1.000000000E2
5.503728750E1;5.095396082E1;6.971321069E0;3.926438942E1;1.220000029E0;4.679999924E1;4.000000000E0;1.000000000E2
5.604603280E1;5.095396774E1;6.971335737E0;3.926439388E1;1.329999924E0;5.550000000E1;4.500000000E0;1.000000000E2
5.702954688E1;5.095397101E1;6.971357027E0;4.026438607E1;1.409999967E0;5.690000153E1;4.500000000E0;1.000000000E2
5.804367607E1;5.095397956E1;6.971374964E0;4.026439172E1;1.779999971E0;5.329999924E1;4.500000000E0;1.000000000E2
5.902027965E1;5.095398899E1;6.971396673E0;4.026439662E1;1.679999948E0;4.870000076E1;4.500000000E0;1.000000000E2
6.004370553E1;5.095400324E1;6.971414862E0;4.026441412E1;1.730000019E0;4.209999847E1;4.500000000E0;1.000000000E2
6.102973749E1;5.095401443E1;6.971428860E0;4.026442805E1;1.579999924E0;4.690000153E1;4.500000000E0;1.000000000E2
6.201799464E1;5.095402381E1;6.971441014E0;4.026443946E1;1.599999905E0;4.229999924E1;4.500000000E0;1.000000000E2
6.303287314E1;5.095403769E1;6.971451575E0;4.026446142E1;1.439999938E0;3.700000000E1;4.500000000E0;1.000000000E2
6.403245880E1;5.095404766E1;6.971463813E0;3.926447401E1;1.480000019E0;3.759999847E1;4.500000000E0;1.000000000E2
6.503991491E1;5.095405634E1;6.971480995E0;4.026448044E1;1.559999943E0;4.170000076E1;4.500000000E0;1.000000000E2
6.602886118E1;5.095406614E1;6.971496250E0;3.926449059E1;1.569999933E0;4.440000153E1;4.500000000E0;1.000000000E2
6.702314168E1;5.095407524E1;6.971509242E0;4.026450080E1;1.509999990E0;4.329999924E1;4.500000000E0;1.000000000E2
6.804289218E1;5.095408312E1;6.971526006E0;3.926450584E1;1.620000005E0;4.020000076E1;4.500000000E0;1.000000000E2
6.902719099E1;5.095409401E1;6.971546710E0;3.926451452E1;1.459999919E0;4.179999924E1;4.500000000E0;1.000000000E2
7.001676526E1;5.095410508E1;6.971568335E0;4.026452293E1;1.579999924E0;4.200000000E1;4.500000000E0;1.000000000E2
