"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
1.881991643E2;5.093713348E1;7.404183454E0;2.746627346E2;2.198510408E0;3.356254883E2;5.139226437E0;0.000000000E0
1.891960586E2;5.093715083E1;7.404171346E0;2.748742607E2;2.095652819E0;3.366188965E2;5.160387039E0;0.000000000E0
1.901953695E2;5.093716924E1;7.404157963E0;2.751261339E2;2.257083178E0;3.351989746E2;5.507938862E0;0.000000000E0
1.911932388E2;5.093718807E1;7.404143766E0;2.753474296E2;2.325276613E0;3.335979919E2;5.406428814E0;0.000000000E0
1.922264596E2;5.093720501E1;7.404129427E0;2.755261194E2;2.138866663E0;3.298796997E2;5.752413273E0;0.000000000E0
1.931929388E2;5.093722180E1;7.404117528E0;2.755176737E2;2.022196531E0;3.336622925E2;5.399008751E0;0.000000000E0
1.941888346E2;5.093724055E1;7.404104967E0;2.755420689E2;2.240403414E0;3.348652344E2;5.741905212E0;0.000000000E0
1.951914825E2;5.093726005E1;7.404091267E0;2.755383901E2;2.352661848E0;3.337944946E2;5.719281673E0;0.000000000E0
1.961898752E2;5.093727819E1;7.404078528E0;2.754087620E2;2.142355442E0;3.331998291E2;5.348870277E0;0.000000000E0
1.971902304E2;5.093729802E1;7.404066348E0;2.754082872E2;2.301055908E0;3.363170776E2;5.351893425E0;0.000000000E0
1.981956820E2;5.093731850E1;7.404051933E0;2.753523339E2;2.445415735E0;3.331098328E2;5.694119453E0;0.000000000E0
1.991899784E2;5.093733736E1;7.404038700E0;2.752777002E2;2.242681265E0;3.322183838E2;5.693182945E0;0.000000000E0
2.002055034E2;5.093735483E1;7.404026542E0;2.751124566E2;2.066881657E0;3.310134277E2;5.328797340E0;0.000000000E0
2.012031492E2;5.093737453E1;7.404016401E0;2.748941152E2;2.239984512E0;3.371841736E2;4.699999809E0;0.000000000E0
2.021938810E2;5.093739519E1;7.404006550E0;2.747370548E2;2.349716902E0;3.385534058E2;5.370301723E0;0.000000000E0
2.031908476E2;5.093741452E1;7.403998868E0;2.747095987E2;2.167067051E0;3.417202759E2;5.758279800E0;0.000000000E0
2.041956445E2;5.093743266E1;7.403992242E0;2.744812121E2;2.029762268E0;3.432400818E2;5.807185650E0;0.000000000E0
2.051952211E2;5.093745205E1;7.403984693E0;2.742206934E2;2.198232412E0;3.425626831E2;5.810033798E0;0.000000000E0
2.061959367E2;5.093747240E1;7.403976041E0;2.739263941E2;2.347033739E0;3.412588806E2;5.819571972E0;0.000000000E0
2.071949664E2;5.093749087E1;7.403967784E0;2.736624561E2;2.148535490E0;3.405053711E2;6.538716793E0;0.000000000E0
2.081967981E2;5.093751038E1;7.403960883E0;2.735199181E2;2.245261192E0;3.440346680E2;7.009480000E0;0.000000000E0
2.091936054E2;5.093753070E1;7.403952679E0;2.733304158E2;2.346816063E0;3.425889282E2;6.712375641E0;0.000000000E0
2.101930388E2;5.093755027E1;7.403947902E0;2.733156843E2;2.167281151E0;3.488096008E2;6.000926495E0;0.000000000E0
2.112144659E2;5.093756867E1;7.403941270E0;2.732994258E2;2.045129538E0;3.435650635E2;5.663010120E0;0.000000000E0
2.121973955E2;5.093758887E1;7.403937571E0;2.731862756E2;2.200834513E0;3.514574585E2;5.678981781E0;0.000000000E0
